player_id,player_name,game_id,season,week,team,opponent,rushing_yards,rush_tds,rush_attempts,game_date,ypc,rushing_yards_L3,rushing_yards_L5,rushing_yards_L10,rush_tds_L3,rush_tds_L5,rush_tds_L10,rush_attempts_L3,rush_attempts_L5,rush_attempts_L10,ypc_L3,ypc_L5,ypc_L10
00-0023459,A.Rodgers,2020_16_TEN_GB,2020,16,GB,TEN,19.0,0.0,3.0,2020-12-27,6.3,12.0,12.2,10.0,0.6666666666666666,0.4,0.3,5.0,4.0,2.9,2.2,3.38,4.17
00-0023459,A.Rodgers,2020_17_GB_CHI,2020,17,GB,CHI,4.0,0.0,1.0,2021-01-03,4.0,19.333333333333332,13.4,11.4,0.6666666666666666,0.4,0.3,4.666666666666667,4.0,3.1,4.566666666666666,3.78,4.3
00-0023459,A.Rodgers,2020_19_LA_GB,2020,19,GB,LA,-3.0,1.0,4.0,2021-01-16,-0.8,16.333333333333332,11.8,10.4,0.3333333333333333,0.4,0.3,3.0,3.8,3.0,5.166666666666667,3.38,4.0
00-0023459,Aa.Rodgers,2021_02_DET_GB,2021,2,GB,DET,6.0,0.0,4.0,2021-09-20,1.5,6.666666666666667,11.8,9.2,0.3333333333333333,0.6,0.4,2.6666666666666665,3.8,3.2,3.1666666666666665,3.3800000000000003,3.47
00-0023459,Aa.Rodgers,2021_04_PIT_GB,2021,4,GB,PIT,2.0,1.0,3.0,2021-10-03,0.7,2.3333333333333335,10.4,9.1,0.3333333333333333,0.4,0.4,3.0,3.4,3.5,1.5666666666666667,3.2399999999999998,2.92
00-0023459,Aa.Rodgers,2021_06_GB_CHI,2021,6,GB,CHI,19.0,1.0,7.0,2021-10-17,2.7,1.6666666666666667,5.6,8.9,0.6666666666666666,0.4,0.4,3.6666666666666665,3.0,3.5,0.4666666666666666,2.3400000000000003,2.86
00-0023459,Aa.Rodgers,2021_07_WAS_GB,2021,7,GB,WAS,17.0,0.0,2.0,2021-10-24,8.5,9.0,5.6,9.5,0.6666666666666666,0.6,0.5,4.666666666666667,3.8,3.9,1.6333333333333335,1.6199999999999999,2.7
00-0023459,Aa.Rodgers,2021_08_GB_ARI,2021,8,GB,ARI,3.0,0.0,2.0,2021-10-28,1.5,12.666666666666666,8.2,10.0,0.6666666666666666,0.6,0.5,4.0,4.0,3.9,3.966666666666667,2.52,2.95
00-0023459,A.Rodgers,2021_10_SEA_GB,2021,10,GB,SEA,8.0,0.0,2.0,2021-11-14,4.0,13.0,9.4,10.6,0.3333333333333333,0.4,0.5,3.6666666666666665,3.6,3.7,4.233333333333333,2.98,3.1799999999999997
00-0023459,A.Rodgers,2021_11_GB_MIN,2021,11,GB,MIN,21.0,0.0,2.0,2021-11-21,10.5,9.333333333333334,9.8,10.1,0.0,0.4,0.4,2.0,3.2,3.3,4.666666666666667,3.4799999999999995,3.3600000000000003
00-0023459,A.Rodgers,2021_12_LA_GB,2021,12,GB,LA,0.0,1.0,2.0,2021-11-28,0.0,10.666666666666666,13.6,9.6,0.0,0.2,0.3,2.0,3.0,3.0,5.333333333333333,5.44,3.8899999999999997
00-0023459,A.Rodgers,2021_14_CHI_GB,2021,14,GB,CHI,0.0,0.0,1.0,2021-12-12,0.0,9.666666666666666,9.8,7.7,0.3333333333333333,0.2,0.4,2.0,2.0,2.9,4.833333333333333,4.9,3.2599999999999993
00-0023459,A.Rodgers,2021_15_GB_BAL,2021,15,GB,BAL,11.0,0.0,4.0,2021-12-19,2.8,7.0,6.4,7.3,0.3333333333333333,0.2,0.4,1.6666666666666667,1.8,2.9,3.5,3.1999999999999997,2.8600000000000003
00-0023459,A.Rodgers,2021_16_CLE_GB,2021,16,GB,CLE,-1.0,0.0,1.0,2021-12-25,-1.0,3.6666666666666665,8.0,8.7,0.3333333333333333,0.2,0.3,2.3333333333333335,2.2,2.9,0.9333333333333332,3.46,3.22
00-0023459,A.Rodgers,2021_17_MIN_GB,2021,17,GB,MIN,8.0,0.0,2.0,2022-01-02,4.0,3.3333333333333335,6.2,8.0,0.0,0.2,0.3,2.0,2.0,2.6,0.6,2.46,2.9699999999999998
00-0023459,A.Rodgers,2021_18_GB_DET,2021,18,GB,DET,7.0,0.0,1.0,2022-01-09,7.0,6.0,3.6,8.6,0.0,0.2,0.2,2.3333333333333335,2.0,2.5,1.9333333333333333,1.16,3.3
00-0023459,A.Rodgers,2022_01_GB_MIN,2022,1,GB,MIN,-1.0,0.0,1.0,2022-09-11,-1.0,4.666666666666667,5.0,7.4,0.0,0.0,0.1,1.3333333333333333,1.8,1.9,3.3333333333333335,2.56,3.7299999999999995
00-0023459,A.Rodgers,2022_02_CHI_GB,2022,2,GB,CHI,10.0,0.0,5.0,2022-09-18,2.0,4.666666666666667,4.8,5.6,0.0,0.0,0.1,1.3333333333333333,1.8,1.8,3.3333333333333335,2.3600000000000003,2.78
00-0023459,A.Rodgers,2022_03_GB_TB,2022,3,GB,TB,-1.0,0.0,1.0,2022-09-25,-1.0,5.333333333333333,4.6,6.3,0.0,0.0,0.1,2.3333333333333335,2.0,2.1,2.6666666666666665,2.2,2.8299999999999996
00-0023459,A.Rodgers,2022_04_NE_GB,2022,4,GB,NE,1.0,0.0,1.0,2022-10-02,1.0,2.6666666666666665,4.6,5.4,0.0,0.0,0.1,2.3333333333333335,2.0,2.0,0.0,2.2,2.3299999999999996
00-0023459,A.Rodgers,2022_06_NYJ_GB,2022,6,GB,NYJ,0.0,0.0,1.0,2022-10-16,0.0,3.3333333333333335,3.2,3.4,0.0,0.0,0.1,2.3333333333333335,1.8,1.9,0.6666666666666666,1.6,1.3800000000000001
00-0023459,A.Rodgers,2022_08_GB_BUF,2022,8,GB,BUF,11.0,0.0,1.0,2022-10-30,11.0,0.0,1.8,3.4,0.0,0.0,0.0,1.0,1.8,1.8,0.0,0.2,1.3800000000000001
00-0023459,A.Rodgers,2022_09_GB_DET,2022,9,GB,DET,40.0,0.0,4.0,2022-11-06,10.0,4.0,4.2,4.5,0.0,0.0,0.0,1.0,1.8,1.8,4.0,2.6,2.48
00-0023459,A.Rodgers,2022_10_DAL_GB,2022,10,GB,DAL,4.0,0.0,2.0,2022-11-13,2.0,17.0,10.2,7.4,0.0,0.0,0.0,2.0,1.6,1.8,7.0,4.2,3.2
00-0023459,A.Rodgers,2022_12_GB_PHI,2022,12,GB,PHI,-1.0,0.0,1.0,2022-11-27,-1.0,18.333333333333332,11.2,7.9,0.0,0.0,0.0,2.3333333333333335,1.8,1.9,7.666666666666667,4.8,3.5
00-0023459,A.Rodgers,2022_13_GB_CHI,2022,13,GB,CHI,4.0,0.0,3.0,2022-12-04,1.3,14.333333333333334,10.8,7.0,0.0,0.0,0.0,2.3333333333333335,1.8,1.8,3.6666666666666665,4.4,3.0
00-0023459,A.Rodgers,2022_15_LA_GB,2022,15,GB,LA,-3.0,0.0,3.0,2022-12-19,-1.0,2.3333333333333335,11.6,6.7,0.0,0.0,0.0,2.0,2.2,2.0,0.7666666666666666,4.66,2.43
00-0023459,A.Rodgers,2022_16_GB_MIA,2022,16,GB,MIA,18.0,0.0,7.0,2022-12-25,2.6,0.0,8.8,6.5,0.0,0.0,0.0,2.3333333333333335,2.6,2.2,-0.2333333333333333,2.2600000000000002,2.43
00-0023459,A.Rodgers,2022_17_MIN_GB,2022,17,GB,MIN,2.0,1.0,1.0,2023-01-01,2.0,6.333333333333333,4.4,7.3,0.0,0.0,0.0,4.333333333333333,3.2,2.4,0.9666666666666668,0.78,2.4899999999999998
00-0023459,A.Rodgers,2022_18_DET_GB,2022,18,GB,DET,10.0,0.0,3.0,2023-01-08,3.3,5.666666666666667,4.0,7.6,0.3333333333333333,0.2,0.1,3.6666666666666665,3.0,2.4,1.2,0.78,2.79
00-0023459,A.Rodgers,2024_01_NYJ_SF,2024,1,NYJ,SF,-1.0,0.0,1.0,2024-09-09,-1.0,10.0,6.2,8.5,0.3333333333333333,0.2,0.1,3.6666666666666665,3.4,2.6,2.6333333333333333,1.64,3.02
00-0023459,A.Rodgers,2024_02_NYJ_TEN,2024,2,NYJ,TEN,1.0,0.0,2.0,2024-09-15,0.5,3.6666666666666665,5.2,8.4,0.3333333333333333,0.2,0.1,1.6666666666666667,3.0,2.6,1.433333333333333,1.1800000000000002,2.92
00-0023459,A.Rodgers,2024_03_NE_NYJ,2024,3,NYJ,NE,18.0,0.0,3.0,2024-09-19,6.0,3.3333333333333335,6.0,7.4,0.0,0.2,0.1,2.0,2.8,2.7,0.9333333333333331,1.48,1.8699999999999999
00-0023459,A.Rodgers,2024_04_DEN_NYJ,2024,4,NYJ,DEN,26.0,0.0,5.0,2024-09-29,5.2,6.0,6.0,5.2,0.0,0.2,0.1,2.0,2.0,2.6,1.8333333333333333,2.16,1.47
00-0023459,A.Rodgers,2024_09_HOU_NYJ,2024,9,NYJ,HOU,-1.0,0.0,1.0,2024-10-31,-1.0,15.0,10.8,7.4,0.0,0.0,0.1,3.3333333333333335,2.8,2.9,3.9,2.8,1.7899999999999998
00-0023459,A.Rodgers,2024_11_IND_NYJ,2024,11,NYJ,IND,7.0,0.0,1.0,2024-11-17,7.0,14.333333333333334,8.6,7.4,0.0,0.0,0.1,3.0,2.4,2.9,3.4,1.94,1.7899999999999998
00-0023459,A.Rodgers,2024_13_SEA_NYJ,2024,13,NYJ,SEA,6.0,0.0,2.0,2024-12-01,3.0,10.666666666666666,10.2,7.7,0.0,0.0,0.1,2.3333333333333335,2.4,2.7,3.733333333333333,3.54,2.3600000000000003
00-0023459,A.Rodgers,2024_15_NYJ_JAX,2024,15,NYJ,JAX,45.0,0.0,6.0,2024-12-15,7.5,4.0,11.2,8.6,0.0,0.0,0.1,1.3333333333333333,2.4,2.6,3.0,4.04,2.7600000000000002
00-0023459,A.Rodgers,2024_16_LA_NYJ,2024,16,NYJ,LA,6.0,0.0,1.0,2024-12-22,6.0,19.333333333333332,16.6,11.3,0.0,0.0,0.1,3.0,3.0,2.5,5.833333333333333,4.34,3.25
00-0023459,A.Rodgers,2025_01_PIT_NYJ,2025,1,PIT,NYJ,-1.0,0.0,1.0,2025-09-07,-1.0,19.0,12.6,11.7,0.0,0.0,0.0,3.0,2.2,2.5,5.5,4.5,3.65
00-0023459,A.Rodgers,2025_02_SEA_PIT,2025,2,PIT,SEA,3.0,0.0,1.0,2025-09-14,3.0,16.666666666666668,12.6,10.6,0.0,0.0,0.0,2.6666666666666665,2.2,2.3,4.166666666666667,4.5,3.22
00-0023459,A.Rodgers,2025_03_PIT_NE,2025,3,PIT,NE,1.0,0.0,4.0,2025-09-21,0.2,2.6666666666666665,11.8,11.0,0.0,0.0,0.0,1.0,2.2,2.3,2.6666666666666665,3.7,3.62
00-0023459,A.Rodgers,2025_04_MIN_PIT,2025,4,PIT,MIN,8.0,0.0,3.0,2025-09-28,2.7,1.0,10.8,11.0,0.0,0.0,0.0,2.0,2.6,2.5,0.7333333333333334,3.1399999999999997,3.59
00-0023459,A.Rodgers,2025_06_CLE_PIT,2025,6,PIT,CLE,1.0,0.0,1.0,2025-10-12,1.0,4.0,3.4,10.0,0.0,0.0,0.0,2.6666666666666665,2.0,2.5,1.9666666666666668,2.18,3.2600000000000002
00-0023459,A.Rodgers,2025_07_PIT_CIN,2025,7,PIT,CIN,6.0,0.0,1.0,2025-10-16,6.0,3.3333333333333335,2.4,7.5,0.0,0.0,0.0,2.6666666666666665,2.0,2.1,1.3,1.1800000000000002,2.84
00-0023459,A.Rodgers,2025_09_IND_PIT,2025,9,PIT,IND,0.0,0.0,2.0,2025-11-02,0.0,5.0,3.8,8.2,0.0,0.0,0.0,1.6666666666666667,2.0,2.1,3.233333333333333,2.58,3.54
00-0023459,A.Rodgers,2025_11_CIN_PIT,2025,11,PIT,CIN,8.0,0.0,1.0,2025-11-16,8.0,2.3333333333333335,3.2,7.5,0.0,0.0,0.0,1.3333333333333333,2.2,2.2,2.3333333333333335,1.98,2.84
00-0023459,A.Rodgers,2025_13_BUF_PIT,2025,13,PIT,BUF,0.0,0.0,1.0,2025-11-30,0.0,4.666666666666667,4.6,7.7,0.0,0.0,0.0,1.3333333333333333,1.6,2.1,4.666666666666667,3.5400000000000005,3.34
00-0023459,A.Rodgers,2025_14_PIT_BAL,2025,14,PIT,BAL,0.0,1.0,2.0,2025-12-07,0.0,2.6666666666666665,3.0,3.2,0.0,0.0,0.0,1.3333333333333333,1.2,1.6,2.6666666666666665,3.0,2.59
00-0023459,A.Rodgers,2025_16_PIT_DET,2025,16,PIT,DET,9.0,0.0,2.0,2025-12-21,4.5,2.6666666666666665,2.8,2.6,0.3333333333333333,0.2,0.1,1.3333333333333333,1.4,1.7,2.6666666666666665,2.8,1.9899999999999998
00-0023459,A.Rodgers,2025_17_PIT_CLE,2025,17,PIT,CLE,6.0,0.0,1.0,2025-12-28,6.0,3.0,3.4,3.6,0.3333333333333333,0.2,0.1,1.6666666666666667,1.6,1.8,1.5,2.5,2.54
00-0023500,F.Gore,2020_01_NYJ_BUF,2020,1,NYJ,BUF,24.0,0.0,6.0,2020-09-13,4.0,,,,,,,,,,,,
00-0023500,F.Gore,2020_02_SF_NYJ,2020,2,NYJ,SF,63.0,0.0,21.0,2020-09-20,3.0,24.0,24.0,24.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,4.0,4.0
00-0023500,F.Gore,2020_03_NYJ_IND,2020,3,NYJ,IND,57.0,0.0,15.0,2020-09-27,3.8,43.5,43.5,43.5,0.0,0.0,0.0,13.5,13.5,13.5,3.5,3.5,3.5
00-0023500,F.Gore,2020_04_DEN_NYJ,2020,4,NYJ,DEN,30.0,0.0,13.0,2020-10-01,2.3,48.0,48.0,48.0,0.0,0.0,0.0,14.0,14.0,14.0,3.6,3.6,3.6
00-0023500,F.Gore,2020_05_ARI_NYJ,2020,5,NYJ,ARI,30.0,0.0,9.0,2020-10-11,3.3,50.0,43.5,43.5,0.0,0.0,0.0,16.333333333333332,13.75,13.75,3.033333333333333,3.275,3.275
00-0023500,F.Gore,2020_06_NYJ_MIA,2020,6,NYJ,MIA,46.0,0.0,11.0,2020-10-18,4.2,39.0,40.8,40.8,0.0,0.0,0.0,12.333333333333334,12.8,12.8,3.133333333333333,3.28,3.28
00-0023500,F.Gore,2020_07_BUF_NYJ,2020,7,NYJ,BUF,60.0,0.0,11.0,2020-10-25,5.5,35.333333333333336,45.2,41.666666666666664,0.0,0.0,0.0,11.0,13.8,12.5,3.266666666666667,3.3200000000000003,3.4333333333333336
00-0023500,F.Gore,2020_08_NYJ_KC,2020,8,NYJ,KC,30.0,0.0,10.0,2020-11-01,3.0,45.333333333333336,44.6,44.285714285714285,0.0,0.0,0.0,10.333333333333334,11.8,12.285714285714286,4.333333333333333,3.8200000000000003,3.7285714285714286
00-0023500,F.Gore,2020_09_NE_NYJ,2020,9,NYJ,NE,46.0,0.0,12.0,2020-11-09,3.8,45.333333333333336,39.2,42.5,0.0,0.0,0.0,10.666666666666666,10.8,12.0,4.233333333333333,3.6599999999999993,3.6375
00-0023500,F.Gore,2020_11_NYJ_LAC,2020,11,NYJ,LAC,61.0,1.0,15.0,2020-11-22,4.1,45.333333333333336,42.4,42.888888888888886,0.0,0.0,0.0,11.0,10.6,12.0,4.1000000000000005,3.96,3.6555555555555554
00-0023500,F.Gore,2020_12_MIA_NYJ,2020,12,NYJ,MIA,74.0,0.0,18.0,2020-11-29,4.1,45.666666666666664,48.6,44.7,0.3333333333333333,0.2,0.1,12.333333333333334,11.8,12.3,3.633333333333333,4.119999999999999,3.7
00-0023500,F.Gore,2020_13_LV_NYJ,2020,13,NYJ,LV,2.0,0.0,1.0,2020-12-06,2.0,60.333333333333336,54.2,49.7,0.3333333333333333,0.2,0.1,15.0,13.2,13.5,4.0,4.1,3.71
00-0023500,F.Gore,2020_14_NYJ_SEA,2020,14,NYJ,SEA,23.0,0.0,8.0,2020-12-13,2.9,45.666666666666664,42.6,43.6,0.3333333333333333,0.2,0.1,11.333333333333334,11.2,11.5,3.4,3.4,3.6100000000000003
00-0023500,F.Gore,2020_15_NYJ_LA,2020,15,NYJ,LA,59.0,1.0,23.0,2020-12-20,2.6,33.0,41.2,40.2,0.0,0.2,0.1,9.0,10.8,10.8,3.0,3.38,3.5200000000000005
00-0023500,F.Gore,2020_16_CLE_NYJ,2020,16,NYJ,CLE,48.0,0.0,14.0,2020-12-27,3.4,28.0,43.8,43.1,0.3333333333333333,0.4,0.2,10.666666666666666,13.0,11.8,2.5,3.1399999999999997,3.55
00-0023682,R.Fitzpatrick,2020_01_MIA_NE,2020,1,MIA,NE,18.0,0.0,6.0,2020-09-13,3.0,,,,,,,,,,,,
00-0023682,R.Fitzpatrick,2020_02_BUF_MIA,2020,2,MIA,BUF,12.0,0.0,3.0,2020-09-20,4.0,18.0,18.0,18.0,0.0,0.0,0.0,6.0,6.0,6.0,3.0,3.0,3.0
00-0023682,R.Fitzpatrick,2020_03_MIA_JAX,2020,3,MIA,JAX,38.0,1.0,7.0,2020-09-24,5.4,15.0,15.0,15.0,0.0,0.0,0.0,4.5,4.5,4.5,3.5,3.5,3.5
00-0023682,R.Fitzpatrick,2020_04_SEA_MIA,2020,4,MIA,SEA,47.0,1.0,6.0,2020-10-04,7.8,22.666666666666668,22.666666666666668,22.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,4.133333333333334,4.133333333333334,4.133333333333334
00-0023682,R.Fitzpatrick,2020_05_MIA_SF,2020,5,MIA,SF,16.0,0.0,3.0,2020-10-11,5.3,32.333333333333336,28.75,28.75,0.6666666666666666,0.5,0.5,5.333333333333333,5.5,5.5,5.733333333333333,5.05,5.05
00-0023682,R.Fitzpatrick,2020_06_NYJ_MIA,2020,6,MIA,NYJ,4.0,0.0,1.0,2020-10-18,4.0,33.666666666666664,26.2,26.2,0.6666666666666666,0.4,0.4,5.333333333333333,5.0,5.0,6.166666666666667,5.1,5.1
00-0023682,R.Fitzpatrick,2020_11_MIA_DEN,2020,11,MIA,DEN,6.0,0.0,2.0,2020-11-22,3.0,22.333333333333332,23.4,22.5,0.3333333333333333,0.4,0.3333333333333333,3.3333333333333335,4.0,4.333333333333333,5.7,5.3,4.916666666666667
00-0023682,R.Fitzpatrick,2020_12_MIA_NYJ,2020,12,MIA,NYJ,10.0,0.0,3.0,2020-11-29,3.3,8.666666666666666,22.2,20.142857142857142,0.0,0.4,0.2857142857142857,2.0,3.8,4.0,4.1,5.1,4.642857142857143
00-0023682,R.Fitzpatrick,2021_01_LAC_WAS,2021,1,WAS,LAC,2.0,0.0,1.0,2021-09-12,2.0,6.666666666666667,16.6,18.875,0.0,0.2,0.25,2.0,3.0,3.875,3.4333333333333336,4.680000000000001,4.475
00-0025394,A.Peterson,2020_01_CHI_DET,2020,1,DET,CHI,93.0,0.0,14.0,2020-09-13,6.6,,,,,,,,,,,,
00-0025394,A.Peterson,2020_02_DET_GB,2020,2,DET,GB,41.0,0.0,7.0,2020-09-20,5.9,93.0,93.0,93.0,0.0,0.0,0.0,14.0,14.0,14.0,6.6,6.6,6.6
00-0025394,A.Peterson,2020_03_DET_ARI,2020,3,DET,ARI,75.0,0.0,22.0,2020-09-27,3.4,67.0,67.0,67.0,0.0,0.0,0.0,10.5,10.5,10.5,6.25,6.25,6.25
00-0025394,A.Peterson,2020_04_NO_DET,2020,4,DET,NO,36.0,1.0,11.0,2020-10-04,3.3,69.66666666666667,69.66666666666667,69.66666666666667,0.0,0.0,0.0,14.333333333333334,14.333333333333334,14.333333333333334,5.3,5.3,5.3
00-0025394,A.Peterson,2020_06_DET_JAX,2020,6,DET,JAX,40.0,1.0,15.0,2020-10-18,2.7,50.666666666666664,61.25,61.25,0.3333333333333333,0.25,0.25,13.333333333333334,13.5,13.5,4.2,4.8,4.8
00-0025394,A.Peterson,2020_07_DET_ATL,2020,7,DET,ATL,29.0,0.0,11.0,2020-10-25,2.6,50.333333333333336,57.0,57.0,0.6666666666666666,0.4,0.4,16.0,13.8,13.8,3.1333333333333333,4.38,4.38
00-0025394,A.Peterson,2020_08_IND_DET,2020,8,DET,IND,7.0,0.0,5.0,2020-11-01,1.4,35.0,44.2,52.333333333333336,0.6666666666666666,0.4,0.3333333333333333,12.333333333333334,13.2,13.333333333333334,2.8666666666666667,3.5799999999999996,4.083333333333333
00-0025394,A.Peterson,2020_09_DET_MIN,2020,9,DET,MIN,29.0,0.0,8.0,2020-11-08,3.6,25.333333333333332,37.4,45.857142857142854,0.3333333333333333,0.4,0.2857142857142857,10.333333333333334,12.8,12.142857142857142,2.233333333333334,2.68,3.6999999999999997
00-0025394,A.Peterson,2020_10_WAS_DET,2020,10,DET,WAS,21.0,0.0,4.0,2020-11-15,5.2,21.666666666666668,28.2,43.75,0.0,0.4,0.25,8.0,10.0,11.625,2.533333333333333,2.7199999999999998,3.6875
00-0025394,A.Peterson,2020_11_DET_CAR,2020,11,DET,CAR,18.0,0.0,7.0,2020-11-22,2.6,19.0,25.2,41.22222222222222,0.0,0.2,0.2222222222222222,5.666666666666667,8.6,10.777777777777779,3.4,3.1,3.855555555555556
00-0025394,A.Peterson,2020_12_HOU_DET,2020,12,DET,HOU,55.0,2.0,15.0,2020-11-26,3.7,22.666666666666668,20.8,38.9,0.0,0.0,0.2,6.333333333333333,7.0,10.4,3.8000000000000003,3.08,3.7299999999999995
00-0025394,A.Peterson,2020_13_DET_CHI,2020,13,DET,CHI,57.0,2.0,16.0,2020-12-06,3.6,31.333333333333332,26.0,35.1,0.6666666666666666,0.4,0.4,8.666666666666666,7.8,10.5,3.8333333333333335,3.3,3.44
00-0025394,A.Peterson,2020_14_GB_DET,2020,14,DET,GB,7.0,0.0,4.0,2020-12-13,1.8,43.333333333333336,36.0,36.7,1.3333333333333333,0.8,0.6,12.666666666666666,10.0,11.4,3.3000000000000003,3.7399999999999998,3.21
00-0025394,A.Peterson,2020_15_DET_TEN,2020,15,DET,TEN,23.0,0.0,6.0,2020-12-20,3.8,39.666666666666664,31.6,29.9,1.3333333333333333,0.8,0.6,11.666666666666666,9.2,9.6,3.0333333333333337,3.3800000000000003,3.0500000000000003
00-0025394,A.Peterson,2020_16_TB_DET,2020,16,DET,TB,10.0,0.0,4.0,2020-12-26,2.5,29.0,32.0,28.6,0.6666666666666666,0.8,0.5,8.666666666666666,9.6,9.1,3.0666666666666664,3.1,3.1
00-0025394,A.Peterson,2020_17_MIN_DET,2020,17,DET,MIN,63.0,1.0,7.0,2021-01-03,9.0,13.333333333333334,30.4,25.6,0.0,0.8,0.4,4.666666666666667,9.0,8.0,2.6999999999999997,3.0799999999999996,3.08
00-0025394,A.Peterson,2021_09_TEN_LA,2021,9,TEN,LA,21.0,1.0,10.0,2021-11-07,2.1,32.0,32.0,29.0,0.3333333333333333,0.6,0.5,5.666666666666667,7.4,7.6,5.1000000000000005,4.14,3.72
00-0025394,A.Peterson,2021_10_NO_TEN,2021,10,TEN,NO,21.0,0.0,8.0,2021-11-14,2.6,31.333333333333332,24.8,30.4,0.6666666666666666,0.4,0.6,7.0,6.2,8.1,4.533333333333333,3.84,3.79
00-0025394,A.Peterson,2021_11_HOU_TEN,2021,11,TEN,HOU,40.0,0.0,9.0,2021-11-21,4.4,35.0,27.6,29.6,0.6666666666666666,0.4,0.6,8.333333333333334,7.0,8.1,4.566666666666667,3.999999999999999,3.69
00-0025394,A.Peterson,2021_13_SF_SEA,2021,13,SEA,SF,16.0,1.0,11.0,2021-12-05,1.5,27.333333333333332,31.0,31.5,0.3333333333333333,0.4,0.6,9.0,7.6,8.6,3.0333333333333337,4.12,3.6100000000000003
00-0026035,D.Amendola,2020_09_DET_MIN,2020,9,DET,MIN,2.0,0.0,1.0,2020-11-08,2.0,,,,,,,,,,,,
00-0026143,M.Ryan,2020_01_SEA_ATL,2020,1,ATL,SEA,-1.0,0.0,1.0,2020-09-13,-1.0,,,,,,,,,,,,
00-0026143,M.Ryan,2020_02_ATL_DAL,2020,2,ATL,DAL,16.0,0.0,4.0,2020-09-20,4.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
00-0026143,M.Ryan,2020_03_CHI_ATL,2020,3,ATL,CHI,-1.0,0.0,1.0,2020-09-27,-1.0,7.5,7.5,7.5,0.0,0.0,0.0,2.5,2.5,2.5,1.5,1.5,1.5
00-0026143,M.Ryan,2020_04_ATL_GB,2020,4,ATL,GB,10.0,0.0,2.0,2020-10-05,5.0,4.666666666666667,4.666666666666667,4.666666666666667,0.0,0.0,0.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
00-0026143,M.Ryan,2020_05_CAR_ATL,2020,5,ATL,CAR,-1.0,0.0,1.0,2020-10-11,-1.0,8.333333333333334,6.0,6.0,0.0,0.0,0.0,2.3333333333333335,2.0,2.0,2.6666666666666665,1.75,1.75
00-0026143,M.Ryan,2020_06_ATL_MIN,2020,6,ATL,MIN,8.0,0.0,4.0,2020-10-18,2.0,2.6666666666666665,4.6,4.6,0.0,0.0,0.0,1.3333333333333333,1.8,1.8,1.0,1.2,1.2
00-0026143,M.Ryan,2020_08_ATL_CAR,2020,8,ATL,CAR,27.0,1.0,6.0,2020-10-29,4.5,5.666666666666667,6.4,5.166666666666667,0.0,0.0,0.0,2.3333333333333335,2.4,2.1666666666666665,2.0,1.8,1.3333333333333333
00-0026143,M.Ryan,2020_09_DEN_ATL,2020,9,ATL,DEN,10.0,0.0,3.0,2020-11-08,3.3,11.333333333333334,8.6,8.285714285714286,0.3333333333333333,0.2,0.14285714285714285,3.6666666666666665,2.8,2.7142857142857144,1.8333333333333333,1.9,1.7857142857142858
00-0026143,M.Ryan,2020_12_LV_ATL,2020,12,ATL,LV,5.0,0.0,1.0,2020-11-29,5.0,15.0,10.8,8.5,0.3333333333333333,0.2,0.125,4.333333333333333,3.2,2.75,3.266666666666667,2.7600000000000002,1.975
00-0026143,M.Ryan,2020_14_ATL_LAC,2020,14,ATL,LAC,3.0,0.0,1.0,2020-12-13,3.0,14.0,9.8,8.11111111111111,0.3333333333333333,0.2,0.1111111111111111,3.3333333333333335,3.0,2.5555555555555554,4.266666666666667,2.7600000000000002,2.3111111111111113
00-0026143,M.Ryan,2020_15_TB_ATL,2020,15,ATL,TB,16.0,0.0,1.0,2020-12-20,16.0,6.0,10.6,7.6,0.0,0.2,0.1,1.6666666666666667,3.0,2.4,3.766666666666667,3.56,2.38
00-0026143,M.Ryan,2020_16_ATL_KC,2020,16,ATL,KC,-1.0,0.0,1.0,2020-12-27,-1.0,8.0,12.2,9.3,0.0,0.2,0.1,1.0,2.4,2.4,8.0,6.36,4.08
00-0026143,M.Ryan,2020_17_ATL_TB,2020,17,ATL,TB,1.0,1.0,3.0,2021-01-03,0.3,6.0,6.6,7.6,0.0,0.0,0.1,1.0,1.4,2.1,6.0,5.26,3.5799999999999996
00-0026143,M.Ryan,2021_01_PHI_ATL,2021,1,ATL,PHI,8.0,0.0,2.0,2021-09-12,4.0,5.333333333333333,4.8,7.8,0.3333333333333333,0.2,0.2,1.6666666666666667,1.4,2.3,5.1000000000000005,4.66,3.71
00-0026143,M.Ryan,2021_02_ATL_TB,2021,2,ATL,TB,3.0,0.0,3.0,2021-09-19,1.0,2.6666666666666665,5.4,7.6,0.3333333333333333,0.2,0.2,2.0,1.6,2.3,1.0999999999999999,4.46,3.6100000000000003
00-0026143,M.Ryan,2021_03_ATL_NYG,2021,3,ATL,NYG,-1.0,0.0,1.0,2021-09-26,-1.0,4.0,5.4,8.0,0.3333333333333333,0.2,0.2,2.6666666666666665,2.0,2.5,1.7666666666666666,4.0600000000000005,3.81
